name,part,way,img,detail
소고기 무국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408110214_1554688934793.jpg,"소고기 14g, 무 15g, 파 3g, 느타리버섯 5g, 숙주 5g, 저염간장 10g, 물 150g"
매운 락교무침,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190410/20190410014209_1554871329000.jpg,"락교 30g, 쪽파 2g, 고춧가루 0.3g, 마늘 0.1g, 설탕 0.3g, 참기름 0.1g, 참깨 0.1g"
채소초밥,일품,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190410/20190410014742_1554871662541.jpg,"쌀 40g, 현미 30g, 현미찹쌀 5g, 애호박 20g, 새송이버섯 20g, 우엉 20g, 적파프리카 15g, 황파프리카 15g, 주황파프리카 15g, 식초 2.5g, 설탕 2g, 파래김 1g, 미향 1g, 레몬 0.3g, 건다시마 0.1g"
꽃게바지락찌개,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200306/20200306053512_1583483712261.jpg,"꽃게 8.2g, 바지락 4g, 조선무 11.3g, 깐양파 5g, 애호박 9.2g, 두절콩나물 5.3g, 국멸치 1.3g, 건다시마 0.3g, 깐대파 2g, 국간장 1.4g, 고춧가루 0.6g, 된장 0.5g, 고추장 0.6g, 물 300ml"
새뱅이찌개,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309020649_1583730409257.jpg,"물 300ml, 다시마 2g, 양파 15g, 새뱅이 30g, 밀가루 20g, 호박 10g, 무 10g, 청양고추 5g, 파10g, 마늘 5g, 쑥갓 5g, 고춧가루 3g, 고추장 3g, 소금 2g, 간장 1g"
황태미역국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309041224_1583737944536.jpg,"황태머리 5g, 다시마 1g, 표고버섯 1g, 대파 1g, 황태 5g, 건미역 2.5g, 다진마늘 1g, 저염국간장 3g, 참기름 1g, 물 300ml"
매실입은가지닭볶음탕,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313011934_1584073174517.jpg,"닭고기 100g, 가지 30g, 매실엑기스 5g, 파 5g,, 마늘2g, 대두유 3g, 간장 3g, 식초 2g, 미림 2g, 올리고당 2g, 참기름 1g"
"삼색나물, 토마토양념장",반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408110835_1554689315136.jpg,"토마토 35g, 마늘 2g, 양파 20g, 꿀 15g, 식초 15g, 도라지 15g, 시금치 30g, 고사리 20g, 고추장 20g, 소금 2g, 참기름 5g"
홍시에이드,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408112607_1554690367702.jpg,"홍시 50g, 배 20g, 탄산수 50g, 사이다 50g"
낙지묵은지콩나물국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200306/20200306054659_1583484419895.jpg,"낙지 50g, 묵은지 20g, 콩나물 40g, 무 40g, 대파 5g, 마늘 5g, 국멸치 3g, 대두유 5g, 간장 1.5g, 쌀뜨물 300ml , 고춧가루 5g"
코다리 뿌리채소 들깨탕,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408113146_1554690706494.jpg,"코다리 150g, 무 60g, 연근 20g, 호박 20g, 우엉 10g, 느타리버섯 10g, 표고버섯 10g, 대파 5g, 양파 10g, 청양고추 2g, 쑥갓 1g, 홍고추 1g, 다시멸치 1g, 다시마 1g, 들깨가루 15g, 마늘 1.5g, 생강 0.5g, 후추가루 0.5g, 천일염 0.2g"
토마토 채소 계란찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408113719_1554691039857.jpg,"방울토마토 20g, 양파 5g, 브로콜리 10g, 그린빈스 10g, 계란 80g, 파마산치즈 3g, 생크림 20g, 마늘 0.1g, 후추 0.1g"
배 깍두기,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190410/20190410011726_1554869846687.jpg,"배 400g, 쪽파 5g, 고춧가루 8g, 액젓 15g, 마늘 3g"
바지락가자미완탕국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309012530_1583727930595.jpg,"가자미살 40g, 두부 20g, 양파 10g, 대파 5g, 후추 1.1g, 전분 3g, 바지락 60g, 무우 40g, 마늘 2g, 쑥갓 1g, 청홍고추 0.1g, 팽이버섯 0.1g, 물 300ml"
콜라비 깍두기,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408010921_1554696561505.jpg,"콜라비 80g, 쪽파 5g, 홍고추 0.5g, 생강 0.1g, 양파 0.1g, 고춧가루 4g, 액젓 1g, 마늘 1g, 매실청 0.2g, 천일염 0.1g"
비타 오이 물김치,반찬,기타,,"오이 30g, 무 50g, 홍고추 10g, 파프리카 20g, 당근 20g, 미나리 10g, 식초 30g, 배 30g, 고춧가루 10g, 설탕 5g"
감자미역국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309015125_1583729485801.jpg,"건미역 1.5g, 감자 40g, 다진마늘 1g, 참기름 1g, 국간장 2g, 물 300ml"
곤약 감자조림,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408011912_1554697152077.jpg,"곤약 100g, 감자 50g, 풋고추 5g, 홍고추 5g, 다시마 10g, 간장 15g, 설탕 10g, 미림 15g, 참기름 3g, 식초 10g, 물 200g"
배추된장국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309022119_1583731279135.jpg,"배추 20g, 두부 30g, 양파 20g, 대파 10g, 다시멸치 5g, 청양고추 1g, 다진마늘 0.5g, 생강즙 0.5g, 된장 2g, 쌀뜨물 60ml, 물 300ml"
한우굴라쉬,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309035156_1583736716948.jpg,"쇠고기 등심 17.5g, 양파 7.5g, 감자 15g, 파프리카 3.2g, 토마토 25g, 마늘 1.7g, 밀가루 1.7g, 토마토페이스트 13.7g, 케첩 9g, 버터 5g, 올리브유 1g, 월계수잎 0.1g, 소금 0.1g, 후추 0.1g, 물 300ml"
과일 먹은 닭탕수,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408012617_1554697577300.jpg,"닭고기(다리살) 300g, 포도 15g, 미니사과 30g, 파인애플 15g, 전분 80g, 설탕 20g, 레몬 70g, 청주 10g, 후추 0.2g, 소금 2g, 물 200g"
콜리플라워미역국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309023204_1583731924770.jpg,"콜리플라워 25g, 건미역 2g, (육수) 물 500ml, 디포리 2g, 양파 20g, 무 20g, (양념) 저염간장 1g, 건표고버섯 3g, 건새우 3g, 물 300ml"
구기자모듬장조림,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313011156_1584072716907.jpg,"한돈(사태) 30g, 메추리알 30g, 당근 10g, 곤약 10g, 구기자 5g, 양파 10g, 파 10g, 다시마 5g, 마늘 10g, 표고버섯 10g, 저염간장 15g"
블루베리 치즈무스케익,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053444_1416213284357.jpg,"크림치즈 25g, 레몬주스 3g, 달걀노른자 1.5g, 설탕 15g, 젤라틴 1g, 블루베리 5g, 블루베리퓨레 5g, 설탕 3g, 젤라틴 0.5g, 스폰지케익 40g, 바닐라시럽 1g, 생크림 30g"
티라미수,후식,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053445_1416213285199.jpg,"달걀노른자 1g, 설탕 6g, 물 5g, 크림치즈 7g, 생크림 30g, 설탕 0.5g, 진한 커피 0.2g, 코코아파우더 0.2g, 스펀지케익 7g"
프로피테롤,후식,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053445_1416213285933.jpg,"밀가루 20g, 달걀 50g, 물 200g, 버터 10g, 초콜릿 20g, 바닐라아이스크림 20g"
닭고기 롤,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053446_1416213286761.jpg,"닭가슴살 50g, 양송이버섯 25g, 부츠 5g, 양파 15g, 오이피클 5g, 밀가루 4g, 화이트와인 1.5g, 후춧가루 0.1g, 올리브오일 2.5g [소스소개]발사믹소스:포도주스 15g, 설탕 5g, 발사믹식초 15g"
닭고기 바비큐,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053447_1416213287870.jpg,"닭가슴살 60g, 홍피망 24g, 양파 30g, 노랑파프리카 24g, 양송이버섯 9g [소스소개] 소스:양파다진것 6g, 마늘다진것 1.2g, 케첩 9g, 홍토마토 12g, 설탕 3g, 물 18g<br /> 이탈리안시즈닝:타임 0.9g, 로즈마리 0.9g, 바질 1.2g, 오레가노 1.2g"
닭고기 양배추 쌈,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053448_1416213288478.jpg,"닭가슴살 70g, 무 30g, 미나리 1g, 밤 3g, 배 1g, 부추 1g, 당근 1g, 고추가루 2g, 마늘다진것 2g, 생강다진것 0.1g, 잣 2g, 통깨 0.3g, 양배추 70g [소스소개]저나트륨 초간장소스:간장 0.2g, 설탕 0.2g, 식초 0.2g, 물 0.4g 저나트륨초고추장소스:고추장 0.3g, 설탕 0.2g, 식초 0.2g, 물 0.3g"
닭고기 편육,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053449_1416213289103.jpg,"닭고기가슴살 100g [소스소개] 밑간양념:요구르트 6g, 식용유 1g, 후춧가루 0.03g<br /> 조림장:간장 3g, 설탕 5g, 꿀 1g, 홍고추마른것 1g, 정종 5g, 참기름 0.8g, 대파 10g"
돼지고기 찹쌀부침,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053450_1416213290025.jpg,"돼지고기 등심 50g, 젖은 찹쌀가루 50g [소스소개] 밑간양념:간장 1g, 물엿 3g, 다진마늘 2g, 후춧가루 0.1g, 무순 1g, 레디쉬 0.3g, 깻잎 1.5g, 대파 3g 저나트륨된장소스:된장 1g, 파인애플 15g, 물 30g, 홍고추 0.5g, 통마늘 0.3g"
등심 배구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053450_1416213290929.jpg,"쇠고기등심 38g, 배 12g, 오이 9g, 잣가루 0.5g, 식용유 0.5g [소스소개] 고기재움장:포도주 2.5g, 후춧가루 0.1g<br /> 저나트륨초간장소스:간장 1.3g, 사과주스 3.8g, 식초 1.3g, 설탕 1.3g, 와사미 0.8g"
로스트 비프,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053452_1416213292963.jpg,"쇠고기 70g, 식용유 6g, 칠리파우더 2g, 양파 40g, 당근 10g, 샐러리 10g, 드라이 레드와인 10g, 우스터소스 0.2g, 소금 0.2g"
버섯소스를 곁들인 돼지 등심 스테이크,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053454_1416213294458.jpg,"돼지등심 100g, 양송이버섯 45g, 표고버섯 15g, 애느타리버섯 10g, 파슬리다진것 3g, 버터 5g, 후춧가루 0.1g, 밀가루 4g, 식용유 2g, 화이트와인 50g, 물 50g"
사태떡찜,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053455_1416213295614.jpg,"아롱사태 50g, 가래떡 30g, 무 20g, 단호박 15g, 대추 1g, 밤 1g, 당근 15g, 대파 5g, 양파 5g, 달걀 8g, 미나리 2g, 간장 3g, 흑설탕 1g, 흰설탕 1g, 맛술 1g, 홍고추마른것 0.5g, 표고버섯 마른것 1g, 마늘 1g, 은행 1g, 후춧가루 0.1g, 깨소금 0.3g, 참기름 1g"
쇠고기 감자찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053456_1416213296253.jpg,"알감자 80g, 쇠고기다진것 50g, 육수 50g, 녹말가루 3g [소스소개] 쇠고기양념:파다진것 1g, 마늘 다진것 1g, 청고추 다진것 1g, 홍고추 다진것 1g, 간장 1.2g, 설탕 1.2g, 깨소금 0.5g, 참기름 1g, 후춧가루 0.1g, 미나리잎장식"
쇠고기 스튜,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053457_1416213297487.jpg,"쇠고기우둔살 50g, 식용유 1g, 당근 10g, 감자 8g, 토마토 40g, 월계수잎 0.2g, 주니퍼베리 0.1g, 통후추 0.1g, 물 100g, 양파 20g, 샐러리 10g, 로즈마리 0.1g"
양송이버섯과 포도주스를 가미한 등심구이,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053458_1416213298111.jpg,"쇠고기등심 50g, 양송이버섯 20g, 포도주스 50g, 토마토 80g, 물 15g, 바질 2.5g, 설탕 1.3g, 오레가노 2g,마늘가루 0.5g, 소금 0.4g, 파슬리다진것 5g, 월계수잎 0.2g, 로즈마리 2.5g, 통후추 1g, 타임 2.5g"
비타 오이 물김치,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20190408/20190408013200_1554697920182.jpg,"오이 30g, 무 50g, 홍고추 10g, 파프리카 20g, 당근 20g, 미나리 10g, 식초 30g, 배 30g, 고춧가루 10g, 설탕 5g"
새우살토마토스튜,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20200309/20200309025909_1583733549675.jpg,"새우살 30g, 토마토 20g, 양파 15g, 당근 10g, 애호박 15g, 건다시마 3g, 버터 3g, 케찹 5g,10g, 후추 0.1g, 소금 0.2g, 물 300ml"
견과류문어떡갈비,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313102240_1584062560806.jpg,"돈민찌 80g, 우민찌 30g, 떡 40g, 문어 3g, 배 5g, 호두 3g, 아몬드 3g, 다진마늘 5g, 다진파 5g, 찹쌀가루 5g, 참기름 1g, 후추 1g, 밀가루 0.5g, 식용유 5g, 대추 2g, 잣 2g"
요거트 파슬리소스를 곁들인 닭고기구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053458_1416213298720.jpg,"닭가슴살 80g, 식용유 3g, 레몬주스 15g, 후춧가루 0.2g, 레몬 10g 곁들임채소:대디쉬 5g, 양상추 10g, 라디치오 5g, 방웅토마토 10g [소스소개]요거트파슬리소스:플레인요거트 30g, 파슬리 2g, 민트 5g, 큐민 1g"
케이준 스타일 닭고기 요리,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053459_1416213299404.jpg,"닭가슴살 100g, 식용유 8g, 파프리카가루 2g, 키엔페퍼 1g, 양파가루 1g, 마늘가루 1g, 후추 1g, 흰후춧가루 1g, 오레가노마른것 0.5g, 타임 마른것 0.5g, 바질마른것 1g, 로즈마리마른것 0.5g *선택:황설탕 1g"
파마산치즈를 가미한 커틀렛,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053500_1416213300476.jpg,"돼지등심 37g, 파마산치즈가루 7g, 밀가루 3.5g, 달걀 19g, 빵가루 35g, 식용유 14g, 후춧가루 0.5g"
헝가리안 폭찹,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053501_1416213301131.jpg,"돼지등심 100g, 물 50g, 사워크림 30g, 실파다진것 4g [소스소개]양념재료:파프리카가루 3g, 머스터드 씨드 2.5g, 코리앤더 씨드 1g, 양파즙 13g, 마늘가루 1g"
구운닭고기를 곁들인 두부샐러드,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053501_1416213301725.jpg,"두부 100g, 닭고기 20g, 대파 1.5g, 호부추 8g, 후춧가루 0.1g, 식용유 0.2g [소스소개 저나트륨겨자소스:간장 3g, 연겨자 1.2g, 설탕 1.2g, 소금 0.2g, 식초 3g, 생강즙 0.2g, 마늘다진것 0.3g, 조미술 0.8g, 깨소금 0.2g, 참기름 0.1g"
구운 닭고기 샐러드와 저나트륨 과일 드레싱,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053502_1416213302505.jpg,"닭가슴살 60g, 양상추 18g, 방울토마토 18g, 브로컬리 20g [소스소개] 저나트륨과일드레싱:파인애플통조림 40g, 키위 20g, 사과 10g, 양파 4g, 올리브오일 6g, 레몬즙 3.2g, 설탕 3.2g, 소금 0.4g"
닭고기 샐러드,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053503_1416213303317.jpg,"닭가슴살 80g, 샐러리 10g, 부추 10g, 홍파프리카 10g, 양파 10g, 래디쉬 20g, 로즈마리 5g, 올리브오일 5g, 후춧가루 0.1g, 레몬주스 15g[소스소개]드래싱:마요네즈 7g, 디존머스타드 7g, 생강즙 0.5g"
돼지고기 수육 부추부침,반찬,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053504_1416213304243.jpg,"돼지고기 삼겹살 40g, 대파 5g, 마늘 5g, 생강 1.5g, 통후추 0.5g, 영양부추 10g,양파 2.5g, 무 15g, 소금 0.1g, 식초 1.5g, 설탕 1g [소스소개] 매운소스:고추기름 1g, 간장 2g, 발사믹식초 10g, 설탕 5g 저나트륨 두부 된장소스:두부 15g, 된장 2g, 청·홍고추다진것 1g, 물 2.5g"
쇠고기 채소볶음,반찬,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053505_1416213305070.jpg,"쇠고기 40g, 생표고버섯 16g, 양송이버섯 9g, 애느타리버섯 12g, 흰목이버섯 0.4g, 목이버섯 0.4g, 샐러리 4g, 홍피망 8g, 정종 2g, 간장 2g, 육수 10g, 후춧가루 0.2g, 참기름 1g, 식용유 9g [소스소개]쇠고기밑간양념:전분 2g, 달걀 2g"
낙지볶음면,일품,볶기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053505_1416213305819.jpg,"낙지 20g, 쭈꾸미 20g, 생면 80g, 배추 20g, 양파 13g, 느타리버섯 13g, 표고버섯 13g [소스소개] 볶음소스:청피망 8g, 홍피망 5g, 청양고추 15g, 대파 13g, 굴소스 1g, 고춧가루 2g, 매운고춧가루 2g, 소금 0.2g"
대하찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053507_1416213307084.jpg,"대하 75g, 새우작은것 40g, 부추 5g, 녹말가루 1.5g, 마늘다진것 1g, 참기름 1g, 홍고추 1.5g, 흰후춧가루 0.1g"
지중해 소스를 곁들인 도미스테이크,일품,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053508_1416213308021.jpg,"도미 100g, 후춧가루 0.1g, 밀가루 4g, 식용유 12g, 화이트와인 50g, 물 50g, 파슬리다진것 1g[소스소개] 지중해소스:토마토 20g, 올리브 10g, 케이퍼 3g, 양파다진것 5g, 마늘다진것 2g, 토마토 15g, 바질 3g"
해산물 샤브샤브,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053508_1416213308848.jpg,"새우 13g, 모시조개 15g, 굴 25g, 패주 5g, 오징어 10g, 당귀잎 2.5g, 배추잎 2.5g, 샐러리잎 2.5g, 백만송이버섯 2.5g, 쑥갓 1.3g, 팽이버섯 1.3g, 곤약 2.5g, 단호박 5g [소스소개] 통깨소스:다시물 9g, 볶은통깨 3.8g, 피넷버터 5.8g, 맛술 0.5g, 식초 1g, 타비스코 소스 1g, 진간장 1g"
고등어구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053510_1416213310332.jpg,"고등어 70g, 밀가루 4g[소스소개]저나트륨발사믹소스:간장 1g, 올리브오일 13g, 발사믹식초 6g, 꿀 4g"
골뱅이무침,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053511_1416213311553.jpg,"골뱅이 25g, 양파 13g, 대파 0.8g, 오이 25g, 미나리 13g, 깻잎 3g [소스소개]저나트륨초고추장소스:고추가루 1g, 생강즙 1g, 사과주스 10g, 설탕 10g, 고추장 2g, 식초 3g, 깨소금 1g, 참기름 1.3g, 마늘다진것 1g, 청고추 5g, 홍고추 5g"
굴 두부 국,국&찌개,끓이기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053512_1416213312256.jpg,"굴 20g, 두부 20g, 마늘다진것 1g, 실파 2g, 김 0.3g, 새우젓 0.5g, 소금 0.2g, 참기름 1g, 다시마 육수 100g, 홍고추 1g"
과일퓨레수제함박스테이크,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20200313/20200313102744_1584062864847.jpg,"쇠고기(우둔) 12g, 돼지고기(전지) 23g, 도라지 1.3g, 사과 2.2g, 배 2.2g, 깐연근 1.7g, 토마토 9g, 깐양파 9.5g, 양송이버섯 1.3g, 당근 11.4g, 청피망 2.3g, 달걀 7g, 빵가루 5g, 파인애플 6.6g, 방울토마토 3g, 버터 1.2g, 밀가루 1.2g, 레몬 0.8g, 후추 1g, 생강 1g, 소금 0.1g"
금태찜,반찬,찌기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053513_1416213313394.jpg,"금태 50g, 소금 0.1g, 흰후춧가루 0.1g, 청주 3g, 생강즙 3g, 녹말가루 1g, 콩나물 16g, 미나리 12g, 느타리버섯 16g, 홍고추 0.8g, 당근 10g, 대파 4g, 무 16g [소스소개] 찜소스:다시마국물 100g, 간장 2g, 맛술 2g, 식초 1g"
김자반,반찬,기타,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053514_1416213314112.jpg,"김 10g, 마늘 8g, 생강 5g, 통깨 1.3g [소스소개]양념간장:물 30g, 간장 2g, 설탕 2g, 물엿 1g, 식초 1g, 홍고추 1g"
꽁치 양념구이,반찬,굽기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053514_1416213314814.jpg,"꽁치 60g, 후춧가루 0.1g, 밀가루 4g, 녹말가루 8g, 식용유 2g [소스소개]저나트륨고추장소스:토마토케첩 2g, 고추장 2g, 마늘 2g, 생강즙 2.4g, 청고추다진것 4g, 홍고추다진것 2g, 물엿 20g, 간장 1g, 물 75g, 맛술 5g"
꽃게강정,반찬,튀기기,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053515_1416213315658.jpg,"꽃게 120g, 후춧가루 0.3g, 청고추 1g, 홍고추 1g, 토마토케첩 4g, 마늘 1.3g, 생강 0.5g, 생강즙 4g, 찹쌀가루 8g, 식용유 10g [소스소개] 매운고추소스:매운 고춧가루 1.3g, 맛술 8g, 간장 2g, 물엿 10g"
